Order_ID,Product,Quantity,Price_Each,Order_Date,Purchase_Address,shop
216342,Bose SoundSport Headphones,1,99.99,4/29/2020 8:59,"231 13th St, Dallas, TX 75001",jithinjose
216343,Apple Airpods Headphones,1,150,4/10/2020 0:15,"567 Park St, New York City, NY 10001",jithinjose
216344,Google Phone,1,600,4/4/2020 10:14,"809 Hill St, Seattle, WA 98101",jithinjose
216345,Apple Airpods Headphones,1,150,4/2/2020 18:03,"305 8th St, New York City, NY 10001",jithinjose
216346,27in FHD Monitor,1,149.99,4/10/2020 17:25,"600 Madison St, Austin, TX 73301",jithinjose
216347,AA Batteries (4-pack),1,3.84,4/9/2020 20:58,"439 Hickory St, San Francisco, CA 94016",jithinjose
216348,Apple Airpods Headphones,1,150,4/27/2020 23:22,"684 North St, Portland, ME 04101",jithinjose
216349,34in Ultrawide Monitor,1,379.99,4/2/2020 22:53,"551 Ridge St, San Francisco, CA 94016",jithinjose
216350,AAA Batteries (4-pack),1,2.99,4/30/2020 10:57,"192 Center St, Los Angeles, CA 90001",jithinjose
216351,AAA Batteries (4-pack),1,2.99,4/30/2020 21:15,"321 Adams St, Austin, TX 73301",jithinjose
216352,Wired Headphones,1,11.99,4/3/2020 18:04,"575 Cherry St, Dallas, TX 75001",jithinjose
216353,Bose SoundSport Headphones,1,99.99,4/25/2020 15:08,"805 9th St, Seattle, WA 98101",jithinjose
216354,27in FHD Monitor,1,149.99,4/25/2020 12:19,"217 Wilson St, Portland, ME 04101",jithinjose
216355,USB-C Charging Cable,1,11.95,4/28/2020 13:19,"220 Chestnut St, Atlanta, GA 30301",jithinjose
216356,Lightning Charging Cable,1,14.95,4/25/2020 19:51,"901 Cherry St, Seattle, WA 98101",jithinjose
216357,AAA Batteries (4-pack),1,2.99,4/17/2020 15:36,"461 Park St, Los Angeles, CA 90001",jithinjose
216358,Lightning Charging Cable,1,14.95,4/14/2020 14:57,"460 Wilson St, Seattle, WA 98101",jithinjose
216359,Lightning Charging Cable,1,14.95,4/29/2020 22:03,"403 12th St, Boston, MA 02215",jithinjose
216360,Lightning Charging Cable,1,14.95,4/12/2020 15:49,"656 2nd St, Atlanta, GA 30301",jithinjose
216361,AA Batteries (4-pack),1,3.84,4/3/2020 13:53,"64 Lakeview St, Portland, OR 97035",jithinjose
216362,Wired Headphones,1,11.99,4/1/2020 8:24,"464 Ridge St, Atlanta, GA 30301",jithinjose
216362,Lightning Charging Cable,1,14.95,4/1/2020 8:24,"464 Ridge St, Atlanta, GA 30301",jithinjose
216363,Bose SoundSport Headphones,1,99.99,4/2/2020 9:08,"814 2nd St, San Francisco, CA 94016",jithinjose
216364,AAA Batteries (4-pack),3,2.99,4/12/2020 13:53,"534 10th St, Los Angeles, CA 90001",jithinjose
216365,AAA Batteries (4-pack),1,2.99,4/13/2020 23:02,"357 Forest St, Los Angeles, CA 90001",jithinjose
216366,27in 4K Gaming Monitor,1,389.99,4/10/2020 1:52,"713 North St, San Francisco, CA 94016",jithinjose
216367,Google Phone,1,600,4/18/2020 23:39,"318 Spruce St, Dallas, TX 75001",jithinjose
216368,20in Monitor,1,109.99,4/28/2020 10:12,"352 8th St, New York City, NY 10001",jithinjose
216369,Google Phone,1,600,4/5/2020 10:37,"930 Church St, Atlanta, GA 30301",jithinjose
216370,Google Phone,1,600,4/14/2020 9:27,"927 Madison St, Portland, OR 97035",jithinjose
216370,USB-C Charging Cable,2,11.95,4/14/2020 9:27,"927 Madison St, Portland, OR 97035",jithinjose
216371,27in FHD Monitor,1,149.99,4/12/2020 19:02,"752 14th St, Seattle, WA 98101",jithinjose
216372,AAA Batteries (4-pack),3,2.99,4/22/2020 14:09,"293 2nd St, Los Angeles, CA 90001",jithinjose
216373,Wired Headphones,1,11.99,4/18/2020 13:53,"739 Chestnut St, New York City, NY 10001",jithinjose
216374,USB-C Charging Cable,1,11.95,4/6/2020 22:17,"511 Washington St, Los Angeles, CA 90001",jithinjose
216375,AA Batteries (4-pack),3,3.84,4/4/2020 10:04,"440 7th St, New York City, NY 10001",jithinjose
216376,Wired Headphones,1,11.99,4/2/2020 21:04,"416 Maple St, Los Angeles, CA 90001",jithinjose
216377,AA Batteries (4-pack),1,3.84,4/15/2020 20:13,"9 2nd St, San Francisco, CA 94016",jithinjose
216378,Lightning Charging Cable,1,14.95,4/18/2020 22:35,"618 Sunset St, New York City, NY 10001",jithinjose
216379,USB-C Charging Cable,1,11.95,4/28/2020 17:14,"672 Spruce St, Los Angeles, CA 90001",jithinjose
216380,AA Batteries (4-pack),1,3.84,4/14/2020 19:44,"710 Maple St, Portland, ME 04101",jithinjose
216381,Lightning Charging Cable,1,14.95,4/6/2020 2:55,"783 Wilson St, Los Angeles, CA 90001",jithinjose
216382,Google Phone,1,600,4/13/2020 18:30,"651 West St, New York City, NY 10001",jithinjose
216383,AA Batteries (4-pack),1,3.84,4/21/2020 21:54,"622 Park St, Los Angeles, CA 90001",jithinjose
216384,iPhone,1,700,4/2/2020 0:00,"445 Madison St, San Francisco, CA 94016",jithinjose
216384,Wired Headphones,1,11.99,4/2/2020 0:00,"445 Madison St, San Francisco, CA 94016",jithinjose
216385,20in Monitor,1,109.99,4/9/2020 12:36,"660 11th St, Boston, MA 02215",jithinjose
216386,AAA Batteries (4-pack),1,2.99,4/4/2020 11:40,"329 Cedar St, San Francisco, CA 94016",jithinjose
216387,Macbook Pro Laptop,1,1700,4/5/2020 15:10,"792 Hill St, Portland, ME 04101",jithinjose
216388,Flatscreen TV,1,300,4/15/2020 8:25,"199 5th St, Boston, MA 02215",jithinjose
216389,27in FHD Monitor,2,149.99,4/25/2020 11:17,"934 Church St, Boston, MA 02215",jithinjose
216390,Bose SoundSport Headphones,1,99.99,4/28/2020 19:33,"616 Cherry St, Atlanta, GA 30301",jithinjose
216391,USB-C Charging Cable,1,11.95,4/19/2020 20:45,"840 14th St, Dallas, TX 75001",jithinjose
216392,Apple Airpods Headphones,1,150,4/16/2020 9:20,"916 9th St, San Francisco, CA 94016",jithinjose
216393,AAA Batteries (4-pack),1,2.99,4/16/2020 3:42,"661 Main St, San Francisco, CA 94016",jithinjose
216394,Lightning Charging Cable,1,14.95,4/17/2020 5:30,"789 9th St, San Francisco, CA 94016",jithinjose
216395,AA Batteries (4-pack),1,3.84,4/10/2020 15:16,"952 8th St, Portland, OR 97035",jithinjose
216396,Lightning Charging Cable,1,14.95,4/11/2020 13:25,"757 Meadow St, Portland, OR 97035",jithinjose
216397,27in FHD Monitor,1,149.99,4/22/2020 7:27,"458 12th St, Atlanta, GA 30301",jithinjose
216398,iPhone,1,700,4/25/2020 13:41,"156 Dogwood St, San Francisco, CA 94016",jithinjose
216399,Lightning Charging Cable,1,14.95,4/27/2020 14:03,"783 Madison St, Dallas, TX 75001",jithinjose
216400,Apple Airpods Headphones,1,150,4/14/2020 5:09,"729 Park St, Atlanta, GA 30301",jithinjose
216401,AA Batteries (4-pack),1,3.84,4/17/2020 11:19,"367 Willow St, Los Angeles, CA 90001",jithinjose
216402,Apple Airpods Headphones,1,150,4/22/2020 10:40,"571 14th St, Boston, MA 02215",jithinjose
216403,LG Dryer,1,600,4/21/2020 5:43,"995 12th St, Boston, MA 02215",jithinjose
216404,USB-C Charging Cable,1,11.95,4/2/2020 7:55,"70 West St, New York City, NY 10001",jithinjose
216405,Lightning Charging Cable,1,14.95,4/19/2020 13:19,"171 Jackson St, Seattle, WA 98101",jithinjose
216405,AAA Batteries (4-pack),1,2.99,4/19/2020 13:19,"171 Jackson St, Seattle, WA 98101",jithinjose
216406,Flatscreen TV,1,300,4/15/2020 13:03,"634 Lincoln St, Austin, TX 73301",jithinjose
216407,Wired Headphones,1,11.99,4/15/2020 17:16,"30 Cedar St, New York City, NY 10001",jithinjose
216408,AA Batteries (4-pack),1,3.84,4/27/2020 10:51,"136 Sunset St, Los Angeles, CA 90001",jithinjose
216409,Apple Airpods Headphones,1,150,4/22/2020 12:01,"379 Washington St, Portland, OR 97035",jithinjose
216410,AAA Batteries (4-pack),1,2.99,4/19/2020 14:36,"211 Johnson St, Seattle, WA 98101",jithinjose
216411,Wired Headphones,2,11.99,4/17/2020 21:09,"725 Church St, New York City, NY 10001",jithinjose
216412,Wired Headphones,1,11.99,4/13/2020 19:30,"224 Cherry St, New York City, NY 10001",jithinjose
216413,AAA Batteries (4-pack),1,2.99,4/7/2020 11:05,"250 1st St, San Francisco, CA 94016",jithinjose
226558,USB-C Charging Cable,2,11.95,8/27/2021 11:53,"917 1st St, Dallas, TX 75001",jithinjose
226559,Bose SoundSport Headphones,1,99.99,8/30/2021 23:46,"682 Chestnut St, Boston, MA 02215",jithinjose
226560,Google Phone,1,600,8/6/2021 6:44,"669 Spruce St, Los Angeles, CA 90001",jithinjose
226560,Wired Headphones,1,11.99,8/11/2021 11:46,"669 Spruce St, Los Angeles, CA 90001",jithinjose
226561,Wired Headphones,1,11.99,8/17/2021 20:57,"333 8th St, Los Angeles, CA 90001",jithinjose
226562,USB-C Charging Cable,1,11.95,8/2/2021 9:24,"381 Wilson St, San Francisco, CA 94016",jithinjose
226563,Bose SoundSport Headphones,1,99.99,8/26/2021 18:59,"668 Center St, Seattle, WA 98101",jithinjose
226564,USB-C Charging Cable,1,11.95,8/24/2021 21:15,"790 Ridge St, Atlanta, GA 30301",jithinjose
226565,Macbook Pro Laptop,1,1700,8/10/2021 16:16,"915 Willow St, San Francisco, CA 94016",jithinjose
226566,Wired Headphones,1,11.99,8/6/2021 11:07,"83 7th St, Boston, MA 02215",jithinjose
226567,Google Phone,1,600,8/21/2021 22:31,"444 7th St, Los Angeles, CA 90001",jithinjose
226568,Lightning Charging Cable,1,14.95,8/8/2021 18:52,"438 Elm St, Seattle, WA 98101",jithinjose
226569,27in 4K Gaming Monitor,1,389.99,8/31/2021 19:40,"657 Hill St, Dallas, TX 75001",jithinjose
226570,AA Batteries (4-pack),1,3.84,8/25/2021 22:03,"186 12th St, Dallas, TX 75001",jithinjose
226571,Lightning Charging Cable,1,14.95,8/16/2021 15:22,"253 Johnson St, Atlanta, GA 30301",jithinjose
226572,Apple Airpods Headphones,1,150,8/19/2021 8:28,"149 Dogwood St, New York City, NY 10001",jithinjose
226573,USB-C Charging Cable,1,11.95,8/16/2021 8:12,"214 Chestnut St, San Francisco, CA 94016",jithinjose
226574,Google Phone,1,600,8/2/2021 11:27,"20 Hill St, Los Angeles, CA 90001",jithinjose
226574,USB-C Charging Cable,1,11.95,8/26/2021 18:10,"20 Hill St, Los Angeles, CA 90001",jithinjose
226575,AAA Batteries (4-pack),1,2.99,8/31/2021 15:57,"433 Hill St, New York City, NY 10001",jithinjose
226576,Apple Airpods Headphones,1,150,8/5/2021 18:21,"771 Ridge St, Los Angeles, CA 90001",jithinjose
226577,Apple Airpods Headphones,1,150,8/5/2021 11:24,"260 Spruce St, Dallas, TX 75001",jithinjose
226578,Apple Airpods Headphones,1,150,8/7/2021 9:12,"513 Church St, Boston, MA 02215",jithinjose
226579,AA Batteries (4-pack),1,3.84,8/21/2021 12:42,"886 Jefferson St, New York City, NY 10001",jithinjose
226580,USB-C Charging Cable,1,11.95,8/7/2021 16:47,"886 Willow St, Los Angeles, CA 90001",jithinjose
226581,iPhone,1,700,8/16/2021 22:10,"84 Jackson St, Boston, MA 02215",jithinjose
226582,Bose SoundSport Headphones,1,99.99,8/14/2021 12:50,"178 Lincoln St, Atlanta, GA 30301",jithinjose
226583,AAA Batteries (4-pack),2,2.99,8/26/2021 6:55,"146 Jackson St, Portland, OR 97035",jithinjose
226584,Flatscreen TV,1,300,8/11/2021 11:44,"936 Church St, San Francisco, CA 94016",jithinjose
226585,Bose SoundSport Headphones,1,99.99,8/11/2021 8:49,"823 Highland St, Boston, MA 02215",jithinjose
226586,AAA Batteries (4-pack),2,2.99,8/2/2021 19:13,"365 Center St, San Francisco, CA 94016",jithinjose
226586,Google Phone,1,600,8/31/2021 16:34,"365 Center St, San Francisco, CA 94016",jithinjose
226587,27in FHD Monitor,1,149.99,8/8/2021 11:15,"557 5th St, Los Angeles, CA 90001",jithinjose
226588,20in Monitor,1,109.99,8/3/2021 21:56,"765 Cherry St, Seattle, WA 98101",jithinjose
226589,Lightning Charging Cable,1,14.95,8/13/2021 11:52,"846 Highland St, Atlanta, GA 30301",jithinjose
226590,Google Phone,1,600,8/18/2021 22:56,"873 6th St, New York City, NY 10001",jithinjose
226591,Apple Airpods Headphones,1,150,8/27/2021 1:07,"600 Maple St, Austin, TX 73301",jithinjose
226592,USB-C Charging Cable,1,11.95,8/8/2021 8:49,"352 4th St, Los Angeles, CA 90001",jithinjose
226593,Lightning Charging Cable,2,14.95,8/27/2021 19:31,"906 7th St, Portland, OR 97035",jithinjose
226594,Wired Headphones,1,11.99,8/10/2021 11:27,"63 Maple St, San Francisco, CA 94016",jithinjose
226595,Wired Headphones,3,11.99,8/10/2021 15:16,"383 6th St, Los Angeles, CA 90001",jithinjose
226596,Apple Airpods Headphones,1,150,8/10/2021 12:47,"572 Meadow St, Dallas, TX 75001",jithinjose
226597,USB-C Charging Cable,1,11.95,8/24/2021 22:07,"681 11th St, San Francisco, CA 94016",jithinjose
226598,AAA Batteries (4-pack),2,2.99,8/18/2021 14:55,"294 Park St, San Francisco, CA 94016",jithinjose
226599,Lightning Charging Cable,1,14.95,8/10/2021 14:08,"279 Maple St, New York City, NY 10001",jithinjose
226600,27in 4K Gaming Monitor,1,389.99,8/16/2021 18:37,"87 West St, Boston, MA 02215",jithinjose
226601,USB-C Charging Cable,1,11.95,8/14/2021 19:42,"754 10th St, Los Angeles, CA 90001",jithinjose
226602,Lightning Charging Cable,1,14.95,8/19/2021 2:32,"9 Jefferson St, Dallas, TX 75001",jithinjose
226603,USB-C Charging Cable,1,11.95,8/20/2021 15:53,"858 6th St, San Francisco, CA 94016",jithinjose
226604,USB-C Charging Cable,1,11.95,8/3/2021 7:12,"462 11th St, San Francisco, CA 94016",jithinjose
226605,USB-C Charging Cable,1,11.95,8/29/2021 10:08,"717 Pine St, San Francisco, CA 94016",jithinjose
226606,LG Dryer,1,600,8/26/2021 20:57,"487 Maple St, San Francisco, CA 94016",jithinjose
226607,AAA Batteries (4-pack),2,2.99,8/10/2021 12:26,"689 10th St, Boston, MA 02215",jithinjose
226608,iPhone,1,700,8/5/2021 22:49,"15 Cherry St, San Francisco, CA 94016",jithinjose
226609,Apple Airpods Headphones,1,150,8/25/2021 15:27,"267 11th St, Austin, TX 73301",jithinjose
226610,AAA Batteries (4-pack),1,2.99,8/8/2021 22:32,"382 River St, Dallas, TX 75001",jithinjose
226611,Bose SoundSport Headphones,1,99.99,8/9/2021 20:12,"971 Sunset St, San Francisco, CA 94016",jithinjose
226612,Apple Airpods Headphones,1,150,8/18/2021 22:07,"149 North St, Seattle, WA 98101",jithinjose
226613,USB-C Charging Cable,2,11.95,8/18/2021 22:07,"405 4th St, New York City, NY 10001",jithinjose
226614,AA Batteries (4-pack),1,3.84,8/30/2021 13:48,"647 Jackson St, San Francisco, CA 94016",jithinjose
226615,Lightning Charging Cable,1,14.95,8/30/2021 13:48,"833 River St, Dallas, TX 75001",jithinjose
226616,USB-C Charging Cable,1,11.95,8/12/2021 12:18,"380 Washington St, San Francisco, CA 94016",jithinjose
226622,Apple Airpods Headphones,1,150,8/25/2021 8:10,"319 8th St, Portland, OR 97035",jithinjose
226623,Lightning Charging Cable,2,14.95,8/13/2021 7:36,"273 South St, San Francisco, CA 94016",jithinjose
226619,Flatscreen TV,1,300,8/27/2021 8:10,"116 North St, Los Angeles, CA 90001",jithinjose
226622,USB-C Charging Cable,1,11.95,8/26/2021 18:59,"994 Pine St, Los Angeles, CA 90001",jithinjose
226623,Lightning Charging Cable,1,14.95,8/11/2021 15:40,"863 8th St, Boston, MA 02215",jithinjose
226622,AA Batteries (4-pack),1,3.84,8/23/2021 13:35,"983 11th St, San Francisco, CA 94016",jithinjose
226623,27in FHD Monitor,1,149.99,8/27/2021 13:02,"807 12th St, Atlanta, GA 30301",jithinjose
226624,AA Batteries (4-pack),1,3.84,8/4/2021 12:41,"664 Church St, Seattle, WA 98101",jithinjose
226625,AAA Batteries (4-pack),2,2.99,8/19/2021 16:24,"858 5th St, San Francisco, CA 94016",jithinjose
226626,Bose SoundSport Headphones,1,99.99,8/23/2021 9:40,"491 Chestnut St, Boston, MA 02215",jithinjose
226627,Wired Headphones,1,11.99,8/5/2021 14:02,"994 13th St, Atlanta, GA 30301",jithinjose
226628,Lightning Charging Cable,2,14.95,8/9/2021 3:01,"628 Wilson St, Dallas, TX 75001",jithinjose
226629,USB-C Charging Cable,1,11.95,8/29/2021 15:24,"101 Lincoln St, San Francisco, CA 94016",jithinjose
226630,Google Phone,1,600,8/1/2021 17:54,"770 Maple St, San Francisco, CA 94016",jithinjose
226631,USB-C Charging Cable,1,11.95,8/16/2021 22:43,"292 Dogwood St, San Francisco, CA 94016",jithinjose
226632,AAA Batteries (4-pack),1,2.99,8/27/2021 16:40,"814 Madison St, San Francisco, CA 94016",jithinjose
226633,ThinkPad Laptop,1,999.99,8/17/2021 18:10,"863 Hickory St, Los Angeles, CA 90001",jithinjose
226634,Lightning Charging Cable,1,14.95,8/3/2021 18:48,"311 Madison St, Atlanta, GA 30301",jithinjose
226635,Vareebadd Phone,1,400,8/7/2021 18:27,"85 North St, San Francisco, CA 94016",jithinjose
226636,AA Batteries (4-pack),1,3.84,8/17/2021 14:31,"140 10th St, Boston, MA 02215",jithinjose
226637,AAA Batteries (4-pack),1,2.99,8/30/2021 18:27,"261 Sunset St, New York City, NY 10001",jithinjose
226638,USB-C Charging Cable,1,11.95,8/11/2021 6:48,"869 Cherry St, Boston, MA 02215",jithinjose
226639,Macbook Pro Laptop,1,1700,8/2/2021 8:58,"853 Cedar St, San Francisco, CA 94016",jithinjose
226640,Wired Headphones,2,11.99,8/29/2021 14:41,"164 Lake St, San Francisco, CA 94016",jithinjose
226641,Lightning Charging Cable,1,14.95,8/13/2021 23:24,"655 Sunset St, Boston, MA 02215",jithinjose
226642,AA Batteries (4-pack),1,3.84,8/2/2021 6:23,"72 Elm St, Portland, OR 97035",jithinjose
226643,Macbook Pro Laptop,1,1700,8/7/2021 17:14,"373 Adams St, Boston, MA 02215",jithinjose
226644,USB-C Charging Cable,1,11.95,8/7/2021 17:14,"962 7th St, Los Angeles, CA 90001",jithinjose
226645,AAA Batteries (4-pack),3,2.99,8/19/2021 13:53,"514 Lake St, Dallas, TX 75001",jithinjose
226646,Macbook Pro Laptop,1,1700,8/4/2021 9:40,"657 Adams St, Portland, OR 97035",jithinjose
226647,Google Phone,1,600,8/25/2021 14:59,"273 South St, Los Angeles, CA 90001",jithinjose
226648,27in FHD Monitor,1,149.99,8/14/2021 11:19,"732 2nd St, Portland, OR 97035",jithinjose
226649,USB-C Charging Cable,1,11.95,8/11/2021 21:04,"702 11th St, San Francisco, CA 94016",jithinjose
226650,Lightning Charging Cable,1,14.95,8/9/2021 13:52,"153 River St, Boston, MA 02215",jithinjose
226651,iPhone,1,700,8/3/2021 17:56,"997 South St, Boston, MA 02215",jithinjose
226652,LG Washing Machine,1,600,8/20/2021 21:07,"502 14th St, New York City, NY 10001",jithinjose
226653,AA Batteries (4-pack),1,3.84,8/4/2021 16:27,"285 Chestnut St, San Francisco, CA 94016",jithinjose
226654,USB-C Charging Cable,1,11.95,8/26/2021 22:05,"880 Lakeview St, Seattle, WA 98101",jithinjose
226655,Apple Airpods Headphones,1,150,8/26/2021 14:24,"848 Center St, San Francisco, CA 94016",jithinjose
226656,Google Phone,1,600,8/30/2021 7:17,"12 Lakeview St, New York City, NY 10001",jithinjose
226657,ThinkPad Laptop,1,999.99,8/2/2021 6:46,"774 Forest St, Los Angeles, CA 90001",jithinjose
226658,AAA Batteries (4-pack),2,2.99,8/17/2021 14:33,"573 Pine St, San Francisco, CA 94016",jithinjose
226659,20in Monitor,1,109.99,8/23/2021 21:23,"804 Church St, Dallas, TX 75001",jithinjose
226660,AA Batteries (4-pack),1,3.84,8/9/2021 11:03,"267 West St, Boston, MA 02215",jithinjose
226661,Wired Headphones,1,11.99,8/9/2021 13:38,"522 6th St, Atlanta, GA 30301",jithinjose
226662,34in Ultrawide Monitor,1,379.99,8/20/2021 16:18,"678 Hickory St, Portland, OR 97035",jithinjose
226663,Bose SoundSport Headphones,1,99.99,8/24/2021 22:57,"450 Johnson St, Seattle, WA 98101",jithinjose
226664,AAA Batteries (4-pack),1,2.99,8/21/2021 11:49,"544 Madison St, Los Angeles, CA 90001",jithinjose
226665,ThinkPad Laptop,1,999.99,8/20/2021 9:10,"927 13th St, Dallas, TX 75001",jithinjose
226666,Wired Headphones,1,11.99,8/13/2021 16:55,"382 Forest St, Seattle, WA 98101",jithinjose
226667,27in 4K Gaming Monitor,1,389.99,8/8/2021 20:43,"92 11th St, Los Angeles, CA 90001",jithinjose
226668,AA Batteries (4-pack),1,3.84,8/25/2021 20:38,"56 2nd St, Dallas, TX 75001",jithinjose
226669,27in FHD Monitor,1,149.99,8/15/2021 10:55,"506 Jackson St, Dallas, TX 75001",jithinjose
226670,Apple Airpods Headphones,1,150,8/19/2021 19:48,"892 Willow St, San Francisco, CA 94016",jithinjose
226671,AAA Batteries (4-pack),2,2.99,8/19/2021 19:48,"738 Jefferson St, New York City, NY 10001",jithinjose
226672,Lightning Charging Cable,1,14.95,8/6/2021 8:16,"778 Maple St, New York City, NY 10001",jithinjose
226672,USB-C Charging Cable,1,11.95,8/9/2021 8:52,"778 Maple St, New York City, NY 10001",jithinjose
226673,20in Monitor,1,109.99,8/31/2021 14:25,"952 1st St, Boston, MA 02215",jithinjose
226674,AAA Batteries (4-pack),3,2.99,8/5/2021 17:38,"907 West St, Austin, TX 73301",jithinjose
226675,AAA Batteries (4-pack),1,2.99,8/7/2021 18:35,"933 Meadow St, Seattle, WA 98101",jithinjose
226676,LG Dryer,1,600,8/20/2021 20:48,"788 Lincoln St, Los Angeles, CA 90001",jithinjose
226677,34in Ultrawide Monitor,1,379.99,8/4/2021 16:19,"661 Washington St, Austin, TX 73301",jithinjose
226678,AA Batteries (4-pack),2,3.84,8/5/2021 19:57,"345 Sunset St, San Francisco, CA 94016",jithinjose
226679,Apple Airpods Headphones,1,150,8/4/2021 11:06,"245 West St, Boston, MA 02215",jithinjose
226680,USB-C Charging Cable,1,11.95,8/20/2021 7:40,"368 Main St, Los Angeles, CA 90001",jithinjose
226681,Apple Airpods Headphones,1,150,8/20/2021 20:45,"331 Cherry St, Seattle, WA 98101",jithinjose
226681,ThinkPad Laptop,1,999.99,8/13/2021 16:13,"331 Cherry St, Seattle, WA 98101",jithinjose
226682,Lightning Charging Cable,1,14.95,8/21/2021 12:45,"593 Adams St, Boston, MA 02215",jithinjose
226683,AA Batteries (4-pack),1,3.84,8/24/2021 20:05,"253 Willow St, Los Angeles, CA 90001",jithinjose
226684,USB-C Charging Cable,1,11.95,8/2/2021 19:52,"293 Washington St, Los Angeles, CA 90001",jithinjose
226685,34in Ultrawide Monitor,1,379.99,8/4/2021 18:05,"114 10th St, New York City, NY 10001",jithinjose
226686,Wired Headphones,1,11.99,8/1/2021 12:36,"892 10th St, Austin, TX 73301",jithinjose
226687,Macbook Pro Laptop,1,1700,8/29/2021 16:09,"121 Wilson St, Los Angeles, CA 90001",jithinjose
226688,Flatscreen TV,1,300,8/24/2021 11:13,"229 Church St, San Francisco, CA 94016",jithinjose
226689,Bose SoundSport Headphones,1,99.99,8/7/2021 13:03,"659 Lincoln St, New York City, NY 10001",jithinjose
226689,AAA Batteries (4-pack),2,2.99,8/12/2021 8:37,"659 Lincoln St, New York City, NY 10001",jithinjose
226690,20in Monitor,1,109.99,9/1/2021 4:13,"873 Sunset St, San Francisco, CA 94016",jithinjose
226691,AAA Batteries (4-pack),1,2.99,8/24/2021 14:03,"991 Lincoln St, Los Angeles, CA 90001",jithinjose
226692,Wired Headphones,1,11.99,8/23/2021 19:34,"290 Forest St, San Francisco, CA 94016",jithinjose
226693,AA Batteries (4-pack),1,3.84,8/23/2021 17:43,"252 Walnut St, San Francisco, CA 94016",jithinjose
226694,USB-C Charging Cable,1,11.95,12/9/2021 20:46,"985 Washington St, Atlanta, GA 30301",jithinjose
226695,AA Batteries (4-pack),2,3.84,12/20/2021 15:08,"709 Lake St, Seattle, WA 98101",jithinjose
226696,iPhone,1,700,12/13/2021 6:17,"343 Johnson St, New York City, NY 10001",jithinjose
226697,Wired Headphones,1,11.99,12/22/2021 10:16,"675 Center St, New York City, NY 10001",jithinjose
226698,Bose SoundSport Headphones,1,99.99,12/26/2021 19:50,"232 Lakeview St, San Francisco, CA 94016",jithinjose
226699,Bose SoundSport Headphones,1,99.99,12/19/2021 22:11,"49 Jefferson St, Boston, MA 02215",jithinjose
226700,34in Ultrawide Monitor,1,379.99,12/12/2021 12:25,"967 Walnut St, Dallas, TX 75001",jithinjose
226701,USB-C Charging Cable,1,11.95,12/6/2021 18:39,"128 Church St, Austin, TX 73301",jithinjose
226702,AA Batteries (4-pack),1,3.84,12/27/2021 19:50,"896 Sunset St, Seattle, WA 98101",jithinjose
226703,20in Monitor,1,109.99,12/5/2021 23:04,"748 Washington St, New York City, NY 10001",jithinjose
226704,AA Batteries (4-pack),2,3.84,12/11/2021 23:17,"909 Center St, Seattle, WA 98101",jithinjose
226705,Lightning Charging Cable,2,14.95,12/17/2021 10:13,"503 8th St, Austin, TX 73301",jithinjose
226706,Lightning Charging Cable,1,14.95,12/24/2021 18:53,"309 South St, New York City, NY 10001",jithinjose
226707,Apple Airpods Headphones,1,150,12/14/2021 9:06,"408 Center St, Portland, OR 97035",jithinjose
226708,Wired Headphones,1,11.99,12/28/2021 20:49,"542 Ridge St, New York City, NY 10001",jithinjose
226709,AA Batteries (4-pack),1,3.84,12/1/2021 10:26,"971 Church St, Dallas, TX 75001",jithinjose
226710,20in Monitor,2,109.99,12/28/2021 7:06,"848 West St, Dallas, TX 75001",jithinjose
226711,Flatscreen TV,1,300,12/3/2021 21:55,"796 River St, Dallas, TX 75001",jithinjose
226712,Google Phone,1,600,12/8/2021 8:53,"910 Washington St, San Francisco, CA 94016",jithinjose
226713,Wired Headphones,1,11.99,12/16/2021 12:25,"498 Walnut St, San Francisco, CA 94016",jithinjose
226714,USB-C Charging Cable,1,11.95,12/13/2021 6:08,"303 Spruce St, Los Angeles, CA 90001",jithinjose
226715,Apple Airpods Headphones,1,150,12/12/2021 11:37,"258 Jefferson St, San Francisco, CA 94016",jithinjose
226716,Wired Headphones,1,11.99,12/23/2021 19:55,"794 7th St, Los Angeles, CA 90001",jithinjose
226722,Apple Airpods Headphones,1,150,12/9/2021 10:26,"490 Lakeview St, Atlanta, GA 30301",jithinjose
226723,Lightning Charging Cable,1,14.95,12/20/2021 9:19,"672 Sunset St, Los Angeles, CA 90001",jithinjose
226719,Flatscreen TV,1,300,12/23/2021 20:08,"602 Hickory St, Boston, MA 02215",jithinjose
226722,Lightning Charging Cable,1,14.95,12/3/2021 17:24,"556 South St, Portland, OR 97035",jithinjose
226723,AAA Batteries (4-pack),1,2.99,12/3/2021 17:24,"469 7th St, San Francisco, CA 94016",jithinjose
226722,27in 4K Gaming Monitor,1,389.99,12/19/2021 20:08,"209 14th St, New York City, NY 10001",jithinjose
226723,27in 4K Gaming Monitor,1,389.99,12/4/2021 23:46,"613 12th St, Portland, OR 97035",jithinjose
226724,Lightning Charging Cable,1,14.95,12/13/2021 20:02,"34 12th St, San Francisco, CA 94016",jithinjose
226725,AA Batteries (4-pack),2,3.84,12/22/2021 21:37,"630 14th St, San Francisco, CA 94016",jithinjose
226726,USB-C Charging Cable,1,11.95,12/26/2021 14:12,"979 8th St, Los Angeles, CA 90001",jithinjose
